Id,SalePrice
1726,[50233.965]
1727,[664450.3]
1728,[22819.154]
1729,[101520.02]
1730,[120234.336]
1731,[61827.086]
1732,[164058.83]
1733,[66269.95]
1734,[39290.133]
1735,[6399.329]
1736,[74605.875]
1737,[171440.]
1738,[81289.94]
1739,[76165.91]
1740,[163765.42]
1741,[204622.45]
1742,[201039.38]
1743,[318273.]
1744,[60208.195]
1745,[107353.19]
1746,[80702.42]
1747,[184457.17]
1748,[14684.086]
1749,[245078.81]
1750,[148180.88]
1751,[263274.2]
1752,[49210.562]
1753,[45066.47]
1754,[72018.]
1755,[89722.95]
1756,[103168.305]
1757,[171088.02]
1758,[125503.68]
1759,[145855.45]
1760,[64441.125]
1761,[34087.453]
1762,[234060.89]
1763,[28481.54]
1764,[110356.17]
1765,[1643.3136]
1766,[231573.7]
1767,[297848.88]
1768,[44383.562]
1769,[197109.94]
1770,[44238.11]
1771,[167141.5]
1772,[7542.8706]
1773,[601455.56]
1774,[105524.164]
1775,[94176.48]
1776,[144969.86]
1777,[98313.38]
1778,[45092.65]
1779,[51250.59]
1780,[127075.875]
1781,[61709.688]
1782,[82646.88]
1783,[32654.494]
1784,[139822.27]
1785,[49273.207]
1786,[195970.7]
1787,[37169.4]
1788,[1239.731]
1789,[8433.037]
1790,[68522.09]
1791,[146417.66]
1792,[92300.34]
1793,[7167.2437]
1794,[58857.406]
1795,[97952.414]
1796,[45874.14]
1797,[11830.069]
1798,[230264.72]
1799,[83205.695]
1800,[110103.14]
1801,[65958.04]
1802,[259671.73]
1803,[78881.61]
1804,[94335.76]
1805,[146570.22]
1806,[29654.043]
1807,[6358.5215]
1808,[74546.414]
1809,[27444.03]
1810,[64071.49]
1811,[1559.1459]
1812,[52523.535]
1813,[59781.367]
1814,[1727.1179]
1815,[146998.]
1816,[10741.119]
1817,[10936.529]
1818,[390479.47]
1819,[63614.]
1820,[1988.2645]
1821,[21904.236]
1822,[65694.695]
1823,[27215.35]
1824,[13707.883]
1825,[39821.]
1826,[63301.363]
1827,[104315.555]
1828,[325773.1]
1829,[145316.47]
1830,[130850.13]
1831,[170436.12]
1832,[5275.081]
1833,[54421.59]
1834,[79615.92]
1835,[198917.88]
1836,[248853.98]
1837,[6356.9814]
1838,[153499.56]
1839,[22150.92]
1840,[61189.88]
1841,[58004.562]
1842,[36131.137]
1843,[90080.99]
1844,[120140.234]
1845,[38912.65]
1846,[34270.9]
1847,[328876.56]
1848,[4545.0107]
1849,[133618.48]
1850,[87700.375]
1851,[46452.49]
1852,[117090.445]
1853,[71481.14]
1854,[243229.81]
1855,[12599.627]
1856,[356280.97]
1857,[42333.164]
1858,[77760.195]
1859,[56373.61]
1860,[160256.73]
1861,[56193.15]
1862,[109242.87]
1863,[83662.98]
1864,[83606.42]
1865,[324813.56]
1866,[246985.69]
1867,[191545.73]
1868,[267144.1]
1869,[167130.98]
1870,[170997.16]
1871,[300462.47]
1872,[82753.83]
1873,[1045596.3]
1874,[61806.16]
1875,[57548.504]
1876,[97489.984]
1877,[141238.05]
1878,[98324.54]
1879,[52562.42]
1880,[62866.816]
1881,[135402.56]
1882,[116859.53]
1883,[75403.14]
1884,[85984.91]
1885,[133271.19]
1886,[290528.88]
1887,[161176.81]
1888,[336874.78]
1889,[90195.41]
1890,[9027.987]
1891,[411515.44]
1892,[34690.156]
1893,[37783.547]
1894,[88176.305]
1895,[206466.62]
1896,[326647.9]
1897,[46954.984]
1898,[313590.03]
1899,[56314.07]
1900,[233225.77]
1901,[381312.9]
1902,[387578.2]
1903,[575434.8]
1904,[356849.88]
1905,[129970.72]
1906,[30748.639]
1907,[60461.715]
1908,[2521.9363]
1909,[4327.2617]
1910,[4170.4937]
1911,[49554.54]
1912,[71142.59]
1913,[122977.9]
1914,[11491.285]
1915,[383346.]
1916,[203815.77]
1917,[103489.16]
1918,[101518.664]
1919,[41226.43]
1920,[63528.03]
1921,[1338418.8]
1922,[229729.52]
1923,[305511.78]
1924,[42027.887]
1925,[174166.36]
1926,[421866.44]
1927,[154146.05]
1928,[213862.48]
1929,[104720.34]
1930,[275158.25]
1931,[41976.414]
1932,[12530.808]
1933,[9258.355]
1934,[118605.99]
1935,[73254.05]
1936,[115085.65]
1937,[310093.9]
1938,[51121.62]
1939,[52394.76]
1940,[85833.58]
1941,[91109.64]
1942,[14336.695]
1943,[698393.]
1944,[466758.78]
1945,[336030.9]
1946,[46833.97]
1947,[46324.28]
1948,[6666.623]
1949,[619269.6]
1950,[73262.85]
1951,[220712.23]
1952,[53733.21]
1953,[31076.844]
1954,[245313.83]
1955,[29061.684]
1956,[12123.866]
1957,[87555.3]
1958,[107321.35]
1959,[36624.35]
1960,[37685.41]
1961,[111182.15]
1962,[58379.887]
1963,[39919.1]
1964,[137251.56]
1965,[24246.31]
1966,[3130.5098]
1967,[206607.66]
1968,[544259.25]
1969,[300512.03]
1970,[189399.75]
1971,[248192.48]
1972,[296667.03]
1973,[197173.11]
1974,[220442.12]
1975,[1379091.1]
1976,[310442.47]
1977,[349053.16]
1978,[258218.45]
1979,[173430.77]
1980,[55403.793]
1981,[286768.38]
1982,[216250.98]
1983,[168020.02]
1984,[87031.664]
1985,[248330.98]
1986,[36123.383]
1987,[91464.484]
1988,[91151.96]
1989,[91908.68]
1990,[100226.53]
1991,[145793.42]
1992,[169572.62]
1993,[122128.914]
1994,[222453.06]
1995,[90554.984]
1996,[8047.2974]
1997,[419592.25]
1998,[791109.75]
1999,[397198.7]
2000,[213542.5]
2001,[188795.27]
2002,[130245.93]
2003,[193383.4]
2004,[216194.48]
2005,[95134.78]
2006,[121213.984]
2007,[299659.22]
2008,[160808.64]
2009,[84359.61]
2010,[132219.56]
2011,[25352.113]
2012,[155198.95]
2013,[89281.234]
2014,[85759.04]
2015,[146318.97]
2016,[122927.125]
2017,[91106.59]
2018,[13371.16]
2019,[357411.84]
2020,[28689.076]
2021,[73090.55]
2022,[485421.78]
2023,[560788.8]
2024,[215148.39]
2025,[232638.86]
2026,[53323.09]
2027,[138021.14]
2028,[116144.46]
2029,[136504.89]
2030,[199127.05]
2031,[338232.62]
2032,[174051.28]
2033,[265760.47]
2034,[181601.25]
2035,[95677.695]
2036,[148176.64]
2037,[38322.152]
2038,[63483.457]
2039,[326891.6]
2040,[221441.94]
2041,[9928.92]
2042,[154773.42]
2043,[153822.1]
2044,[79090.266]
2045,[122345.625]
2046,[65732.17]
2047,[122420.79]
2048,[87448.32]
2049,[49587.254]
2050,[248859.44]
2051,[19114.162]
2052,[64456.555]
2053,[147017.08]
2054,[7212.23]
2055,[2112.547]
2056,[192649.12]
2057,[92278.6]
2058,[148194.45]
2059,[89287.28]
2060,[101774.586]
2061,[271933.1]
2062,[110143.68]
2063,[63690.06]
2064,[84152.3]
2065,[79344.94]
2066,[211652.9]
2067,[23227.518]
2068,[35387.418]
2069,[6929.686]
2070,[114375.65]
2071,[112382.07]
2072,[37463.742]
2073,[267478.3]
2074,[36767.484]
2075,[30810.223]
2076,[54536.36]
2077,[71691.]
2078,[156854.62]
2079,[137148.2]
2080,[3840846.8]
2081,[125557.555]
2082,[25920.695]
2083,[113347.77]
2084,[55195.426]
2085,[32654.713]
2086,[8321.739]
2087,[106435.71]
2088,[22241.943]
2089,[25087.215]
2090,[118243.12]
2091,[493577.94]
2092,[73455.17]
2093,[86413.94]
2094,[2445.1372]
2095,[36786.633]
2096,[62899.44]
2097,[60383.75]
2098,[153123.08]
2099,[145895.23]
2100,[92736.125]
2101,[10884.245]
2102,[32902.51]
2103,[150062.48]
2104,[17718.217]
2105,[30850.326]
2106,[7971.0234]
2107,[283457.7]
2108,[54980.082]
2109,[64875.6]
2110,[128436.67]
2111,[37906.33]
2112,[206452.64]
2113,[163516.5]
2114,[34535.97]
2115,[48163.383]
2116,[47396.516]
2117,[123996.22]
2118,[36561.605]
2119,[2802807.8]
2120,[251952.66]
2121,[3072.365]
2122,[98543.08]
2123,[24053.633]
2124,[125988.4]
2125,[100331.34]
2126,[34565.426]
2127,[25820.625]
2128,[149127.6]
2129,[1671.6987]
2130,[203535.67]
2131,[413304.97]
2132,[119605.1]
2133,[69105.375]
2134,[11884.767]
2135,[2029.3259]
2136,[895037.]
2137,[17119.729]
2138,[99624.83]
2139,[98732.06]
2140,[33829.957]
2141,[448609.22]
2142,[206050.02]
2143,[29207.11]
2144,[14649.37]
2145,[115459.086]
2146,[77264.77]
2147,[193687.58]
2148,[27806.805]
2149,[4062.6018]
2150,[451417.25]
2151,[58402.83]
2152,[11857.358]
2153,[42370.08]
2154,[50668.914]
2155,[75083.96]
2156,[138422.39]
2157,[242630.23]
2158,[463534.72]
2159,[137741.6]
2160,[85011.36]
2161,[172205.56]
2162,[1798140.5]
2163,[98937.06]
2164,[422260.1]
2165,[2322240.2]
2166,[54733.676]
2167,[185903.36]
2168,[57208.746]
2169,[129283.016]
2170,[142384.48]
2171,[151104.34]
2172,[53103.555]
2173,[116080.01]
2174,[114317.64]
2175,[249974.78]
2176,[437232.84]
2177,[188227.52]
2178,[87405.13]
2179,[82827.734]
2180,[38106.477]
2181,[165733.28]
2182,[141046.36]
2183,[145907.75]
2184,[169635.55]
2185,[40386.266]
2186,[26466.291]
2187,[220294.6]
2188,[96875.15]
2189,[79357.27]
2190,[35784.273]
2191,[81864.555]
2192,[42939.082]
2193,[9743.436]
2194,[22645.008]
2195,[35105.098]
2196,[143550.77]
2197,[42283.21]
2198,[29247.748]
2199,[20349.365]
2200,[178097.08]
2201,[80871.62]
2202,[274422.38]
2203,[302804.]
2204,[264078.88]
2205,[297737.56]
2206,[11023.81]
2207,[18223.979]
2208,[281670.]
2209,[74663.67]
2210,[2964.9292]
2211,[123703.42]
2212,[83722.28]
2213,[51069.094]
2214,[1496.5387]
2215,[54836.707]
2216,[40883.14]
2217,[13437.16]
2218,[91191.52]
2219,[157130.56]
2220,[132617.11]
2221,[460224.06]
2222,[603412.4]
2223,[591416.94]
2224,[77583.75]
2225,[55385.355]
2226,[158109.58]
2227,[63280.48]
2228,[163068.47]
2229,[287523.9]
2230,[102513.94]
2231,[161724.48]
2232,[110656.625]
2233,[260911.17]
2234,[234375.84]
2235,[86534.09]
2236,[260801.45]
2237,[337663.12]
2238,[63547.24]
2239,[12277.593]
2240,[114350.13]
2241,[4355.166]
2242,[16164.777]
2243,[102137.06]
2244,[54442.77]
2245,[149066.61]
2246,[95728.71]
2247,[29006.693]
2248,[121574.49]
2249,[88056.73]
2250,[95550.4]
2251,[397562.12]
2252,[103326.24]
2253,[95647.95]
2254,[245003.56]
2255,[190508.4]
2256,[41030.63]
2257,[165664.08]
2258,[52793.715]
2259,[202597.6]
2260,[75230.9]
2261,[73113.484]
2262,[177237.7]
2263,[250762.23]
2264,[744204.44]
2265,[15222.667]
2266,[357517.16]
2267,[653660.06]
2268,[7482.016]
2269,[63930.984]
2270,[96172.98]
2271,[89973.33]
2272,[32272.582]
2273,[70946.04]
2274,[185565.22]
2275,[82437.02]
2276,[83922.125]
2277,[227950.02]
2278,[114836.664]
2279,[67327.68]
2280,[112251.6]
2281,[52409.953]
2282,[49559.457]
2283,[88799.94]
2284,[65338.676]
2285,[5813.2236]
2286,[91646.88]
2287,[373595.8]
2288,[152081.5]
2289,[392528.12]
2290,[167668.34]
2291,[146862.36]
2292,[439186.16]
2293,[708491.9]
2294,[809306.75]
2295,[615963.]
2296,[125701.2]
2297,[172728.27]
2298,[323342.44]
2299,[251113.08]
2300,[295851.06]
2301,[230508.81]
2302,[303896.1]
2303,[148056.86]
2304,[127040.86]
2305,[132107.39]
2306,[140890.16]
2307,[101592.37]
2308,[81258.39]
2309,[166181.03]
2310,[96946.87]
2311,[74300.34]
2312,[85795.69]
2313,[121286.484]
2314,[62313.965]
2315,[82370.3]
2316,[56255.242]
2317,[182725.77]
2318,[56633.5]
2319,[55143.285]
2320,[48285.996]
2321,[214400.38]
2322,[79707.62]
2323,[620480.94]
2324,[53541.29]
2325,[73798.59]
2326,[181873.53]
2327,[95472.43]
2328,[147203.94]
2329,[146348.97]
2330,[134969.12]
2331,[698161.25]
2332,[449167.03]
2333,[341208.06]
2334,[137051.7]
2335,[160702.7]
2336,[344885.9]
2337,[43281.47]
2338,[57782.34]
2339,[63850.066]
2340,[416250.3]
2341,[81472.56]
2342,[160267.28]
2343,[188480.44]
2344,[27422.787]
2345,[106546.2]
2346,[77275.09]
2347,[93108.14]
2348,[98717.84]
2349,[31473.02]
2350,[151636.17]
2351,[59192.73]
2352,[128485.92]
2353,[26960.74]
2354,[30981.293]
2355,[21249.03]
2356,[43728.35]
2357,[122976.02]
2358,[97795.98]
2359,[47504.49]
2360,[66513.59]
2361,[90350.11]
2362,[61496.133]
2363,[5281.8765]
2364,[19563.803]
2365,[75855.]
2366,[106219.12]
2367,[122200.56]
2368,[239763.27]
2369,[182285.06]
2370,[101460.4]
2371,[165295.73]
2372,[59610.066]
2373,[137877.61]
2374,[396729.62]
2375,[200032.66]
2376,[118223.39]
2377,[577903.56]
2378,[282642.22]
2379,[36730.195]
2380,[44780.324]
2381,[53072.67]
2382,[135629.52]
2383,[85862.32]
2384,[81611.13]
2385,[202295.62]
2386,[169773.6]
2387,[63391.56]
2388,[42299.746]
2389,[30318.96]
2390,[125982.516]
2391,[99749.18]
2392,[20104.041]
2393,[186683.12]
2394,[39763.395]
2395,[303033.1]
2396,[90247.63]
2397,[312412.47]
2398,[280402.56]
2399,[3793.7883]
2400,[99985.57]
2401,[33858.36]
2402,[186976.22]
2403,[40777.42]
2404,[117045.9]
2405,[131832.77]
2406,[66872.57]
2407,[183987.56]
2408,[2824.5586]
2409,[85896.305]
2410,[199241.02]
2411,[62248.746]
2412,[114293.11]
2413,[81759.54]
2414,[10927.772]
2415,[86211.36]
2416,[79741.3]
2417,[57315.67]
2418,[177717.7]
2419,[81476.914]
2420,[133590.58]
2421,[162585.69]
2422,[42701.656]
2423,[56982.883]
2424,[24360.39]
2425,[36513.344]
2426,[66844.07]
2427,[28954.1]
2428,[148027.77]
2429,[125820.66]
2430,[128901.12]
2431,[74037.36]
2432,[178056.33]
2433,[555438.06]
2434,[146925.55]
2435,[383058.03]
2436,[39034.3]
2437,[73152.82]
2438,[52871.31]
2439,[17356.205]
2440,[99666.07]
2441,[11278.97]
2442,[39049.75]
2443,[16966.508]
2444,[75471.625]
2445,[909969.75]
2446,[69625.92]
2447,[10716.727]
2448,[81858.86]
2449,[72784.695]
2450,[21265.814]
2451,[11657.329]
2452,[92509.02]
2453,[19871.717]
2454,[14079.041]
2455,[1084.0885]
2456,[50362.617]
2457,[57099.516]
2458,[40471.78]
2459,[286697.8]
2460,[63771.93]
2461,[406365.22]
2462,[93490.56]
2463,[108267.01]
2464,[134826.33]
2465,[41166.555]
2466,[161830.64]
2467,[9962.013]
2468,[16784.904]
2469,[8536.675]
2470,[27139.02]
2471,[14005.668]
2472,[46109.414]
2473,[69025.414]
2474,[130184.336]
2475,[375525.8]
2476,[55411.824]
2477,[64669.223]
2478,[97619.12]
2479,[138397.31]
2480,[28875.592]
2481,[60198.26]
2482,[14216.365]
2483,[114622.87]
2484,[109051.445]
2485,[191040.39]
2486,[466887.]
2487,[39859.26]
2488,[55315.203]
2489,[83869.56]
2490,[160966.06]
2491,[6468.973]
2492,[416925.3]
2493,[185274.33]
2494,[17584.525]
2495,[14364.367]
2496,[425207.62]
2497,[61624.117]
2498,[86319.875]
2499,[21734.979]
2500,[7761.5166]
2501,[131293.5]
2502,[18175.934]
2503,[364186.3]
2504,[132371.22]
2505,[19787.771]
2506,[187227.81]
2507,[116998.02]
2508,[165959.45]
2509,[194606.67]
2510,[121664.73]
2511,[99841.02]
2512,[86652.6]
2513,[138918.98]
2514,[1097349.4]
2515,[85463.73]
2516,[88929.766]
2517,[92842.4]
2518,[52173.625]
2519,[294370.12]
2520,[84134.73]
2521,[63632.383]
2522,[111171.016]
2523,[18637.332]
2524,[27044.742]
2525,[14720.583]
2526,[51403.56]
2527,[62594.855]
2528,[551210.2]
2529,[677448.2]
2530,[70740.586]
2531,[154118.27]
2532,[115343.97]
2533,[97983.44]
2534,[134344.25]
2535,[301280.8]
2536,[24398.148]
2537,[362807.66]
2538,[63475.1]
2539,[82661.55]
2540,[66067.14]
2541,[68446.4]
2542,[87361.125]
2543,[25872.66]
2544,[48162.234]
2545,[72101.914]
2546,[22931.701]
2547,[5434.921]
2548,[329218.]
2549,[103928.3]
2550,[632170.56]
2551,[771495.8]
2552,[88680.52]
2553,[57112.695]
2554,[60344.832]
2555,[94.904465]
2556,[94455.22]
2557,[72412.21]
2558,[32006.992]
2559,[55424.508]
2560,[488613.5]
2561,[87609.92]
2562,[9610.232]
2563,[144795.48]
2564,[300446.4]
2565,[204156.98]
2566,[89621.36]
2567,[30251.55]
2568,[281465.12]
2569,[1118337.6]
2570,[2867.2993]
2571,[65063.03]
2572,[4009.887]
2573,[71234.24]
2574,[1647877.5]
2575,[86106.02]
2576,[535.3141]
2577,[26909.365]
2578,[125114.1]
2579,[81110.98]
2580,[92458.57]
2581,[34861.85]
2582,[37919.492]
2583,[252455.83]
2584,[35870.41]
2585,[90089.664]
2586,[112470.625]
2587,[166550.39]
2588,[2192166.5]
2589,[32425.291]
2590,[32243.11]
2591,[85708.266]
2592,[126767.586]
2593,[136479.38]
2594,[65640.586]
2595,[85747.266]
2596,[200684.03]
2597,[64680.508]
2598,[523739.06]
2599,[2062.9666]
2600,[14654.735]
2601,[46113.547]
2602,[33693.758]
2603,[32343.602]
2604,[20960.512]
2605,[38234.1]
2606,[13081.151]
2607,[285544.97]
2608,[1762.7736]
2609,[29802.83]
2610,[16981.107]
2611,[3401.1775]
2612,[71815.06]
2613,[178835.06]
2614,[104162.664]
2615,[52841.215]
2616,[92423.31]
2617,[101246.98]
2618,[104489.8]
2619,[235421.55]
2620,[141564.11]
2621,[169601.42]
2622,[153909.84]
2623,[155190.38]
2624,[190924.92]
2625,[63087.234]
2626,[204730.02]
2627,[34442.887]
2628,[25909.697]
2629,[1574495.4]
2630,[585792.94]
2631,[323115.84]
2632,[157294.28]
2633,[313150.72]
2634,[229446.2]
2635,[10433.62]
2636,[11330.211]
2637,[17340.025]
2638,[402998.34]
2639,[28438.98]
2640,[132834.81]
2641,[72290.22]
2642,[40981.043]
2643,[70807.13]
2644,[37721.258]
2645,[91169.086]
2646,[117623.86]
2647,[59287.473]
2648,[5062.711]
2649,[158124.2]
2650,[2985.7463]
2651,[26820.77]
2652,[431267.78]
2653,[206137.28]
2654,[115024.53]
2655,[339836.34]
2656,[217875.98]
2657,[261285.17]
2658,[151390.53]
2659,[274490.7]
2660,[267260.8]
2661,[339347.94]
2662,[332719.]
2663,[232134.23]
2664,[171217.12]
2665,[319588.47]
2666,[294668.12]
2667,[88916.88]
2668,[87682.14]
2669,[66560.94]
2670,[145551.28]
2671,[70856.04]
2672,[138643.56]
2673,[149265.47]
2674,[36894.707]
2675,[123699.766]
2676,[108577.83]
2677,[179465.84]
2678,[113163.51]
2679,[167823.84]
2680,[125292.125]
2681,[521192.94]
2682,[264585.8]
2683,[398889.06]
2684,[121947.24]
2685,[731502.06]
2686,[383718.34]
2687,[134770.16]
2688,[47273.367]
2689,[78946.94]
2690,[169238.2]
2691,[87144.195]
2692,[41581.566]
2693,[55001.48]
2694,[66422.38]
2695,[155072.9]
2696,[88965.82]
2697,[61297.348]
2698,[44080.562]
2699,[42666.977]
2700,[33594.2]
2701,[32940.688]
2702,[17617.98]
2703,[68263.22]
2704,[162327.27]
2705,[33030.215]
2706,[35645.92]
2707,[20720.781]
2708,[202306.83]
2709,[38877.633]
2710,[240931.56]
2711,[24156.666]
2712,[1406473.6]
2713,[66823.805]
2714,[110750.164]
2715,[132691.11]
2716,[177829.27]
2717,[72803.44]
2718,[140699.89]
2719,[1232.0157]
2720,[107994.97]
2721,[107221.6]
2722,[23409.895]
2723,[93418.81]
2724,[23924.373]
2725,[82174.38]
2726,[129189.96]
2727,[21669.39]
2728,[160253.06]
2729,[41768.883]
2730,[106001.55]
2731,[104596.27]
2732,[128726.43]
2733,[84155.51]
2734,[48796.504]
2735,[22676.494]
2736,[71933.984]
2737,[76757.87]
2738,[49241.83]
2739,[78742.71]
2740,[72512.414]
2741,[269138.97]
2742,[153325.02]
2743,[141187.4]
2744,[86524.02]
2745,[71695.65]
2746,[47906.758]
2747,[51195.926]
2748,[7201.989]
2749,[126948.69]
2750,[103278.164]
2751,[77795.055]
2752,[3030.3684]
2753,[73092.5]
2754,[254041.12]
2755,[24356.465]
2756,[33989.773]
2757,[5730.3564]
2758,[31634.31]
2759,[11403.013]
2760,[61828.387]
2761,[58558.152]
2762,[126861.914]
2763,[16042.562]
2764,[14348.349]
2765,[201155.6]
2766,[5168.2534]
2767,[100038.984]
2768,[138190.78]
2769,[191056.8]
2770,[89813.95]
2771,[68219.09]
2772,[67496.83]
2773,[126242.54]
2774,[50020.707]
2775,[46548.277]
2776,[74463.99]
2777,[135065.95]
2778,[32285.818]
2779,[74631.21]
2780,[161179.42]
2781,[12870.587]
2782,[125980.47]
2783,[62962.938]
2784,[59693.977]
2785,[44536.16]
2786,[14664.41]
2787,[31283.268]
2788,[73979.414]
2789,[97137.05]
2790,[26462.53]
2791,[48755.94]
2792,[13327.201]
2793,[10258.528]
2794,[40504.914]
2795,[107279.5]
2796,[101519.15]
2797,[20029.865]
2798,[1845207.9]
2799,[2348.72]
2800,[17629.576]
2801,[69957.38]
2802,[108876.555]
2803,[4186.2812]
2804,[147076.25]
2805,[76983.08]
2806,[13274.863]
2807,[21687.562]
2808,[120229.18]
2809,[41467.277]
2810,[44123.883]
2811,[104223.08]
2812,[111458.805]
2813,[38632.297]
2814,[237906.94]
2815,[74802.01]
2816,[2130641.8]
2817,[1709581.1]
2818,[56746.98]
2819,[247902.23]
2820,[139894.3]
2821,[61864.6]
2822,[5785.802]
2823,[85779.82]
2824,[27329.633]
2825,[25401.652]
2826,[100988.63]
2827,[48225.156]
2828,[71292.695]
2829,[29576.262]
2830,[98515.64]
2831,[54704.402]
2832,[85863.13]
2833,[139739.08]
2834,[123452.27]
2835,[164747.12]
2836,[72808.164]
2837,[13006.936]
2838,[70105.66]
2839,[36012.008]
2840,[136930.2]
2841,[86129.516]
2842,[234517.81]
2843,[36089.363]
2844,[71491.91]
2845,[97952.414]
2846,[87428.805]
2847,[237367.56]
2848,[60886.082]
2849,[89149.62]
2850,[275193.4]
2851,[104885.95]
2852,[127104.48]
2853,[292094.1]
2854,[55679.867]
