Id,SalePrice
1656,138838.3377502682
1657,145447.19752852744
1658,142228.90848284782
1659,119472.68175725723
1660,159475.24850134374
1661,400478.6847934167
1662,398710.8597277803
1663,377380.8084380425
1664,487782.21920329076
1665,307660.9984366942
1666,332962.5213627854
1667,393413.56092064007
1668,346534.369630833
1669,315792.03114620893
1670,351629.6192414671
1671,263349.50606839824
1672,420317.3326469505
1673,279484.60385797836
1674,240836.78504125134
1675,197815.05147247057
1676,196498.6107391068
1677,218784.6032842495
1678,457736.13471042097
1679,388086.773446889
1680,333767.1320221028
1681,249022.85643979584
1682,321859.8619375047
1683,181566.3521747419
1684,176333.62270587485
1685,176917.56064730915
1686,167654.98331750417
1687,181694.69178190496
1688,194745.97632687516
1689,201322.05049473964
1690,199603.14452513566
1691,190580.6928705731
1692,268633.3459870937
1693,167896.8483479037
1694,185427.09902987652
1695,170039.2944087108
1696,264085.7930621323
1697,178711.0182501449
1698,334125.3213334357
1699,316182.14851835684
1700,255901.64839041096
1701,275297.90884027904
1702,237385.1100442792
1703,238813.3393941906
1704,283045.32082869514
1705,248101.60942485457
1706,415367.89405032684
1707,212124.74753929416
1708,199208.2715468028
1709,266371.6230585536
1710,218758.9837358922
1711,276018.77925113915
1712,250486.53887630728
1713,278399.0187316221
1714,226604.1100172393
1715,207235.79565820264
1716,184667.8713725372
1717,173511.0378319681
1718,137583.26793179728
1719,209721.37676989904
1720,252689.6500131036
1721,166854.03028126422
1722,126492.07037977828
1723,157354.90564959968
1724,205535.81310026013
1725,235633.2859270984
1726,186705.72675446456
1727,151368.94206605564
1728,181802.29720252712
1729,171362.79613283725
1730,166392.80311973437
1731,123471.1190810702
1732,126875.98607406858
1733,109994.83219328013
1734,124611.33760526605
1735,126964.9035924297
1736,109234.18172697065
1737,318073.3623227759
1738,267707.28773546044
1739,234717.28629292405
1740,204760.78045041198
1741,185359.45138129292
1742,171043.1598909018
1743,177918.16753391104
1744,338142.8345497773
1745,212299.96538361037
1746,187158.3278647768
1747,210589.37632749218
1748,211524.29574160432
1749,147486.8796077944
1750,126346.37248231606
1751,248616.14478604586
1752,115186.84942447649
1753,146210.67050034524
1754,197085.05982927507
1755,170315.83059074925
1756,130230.77107519397
1757,119893.60465036512
1758,145328.25623874244
1759,165319.84212219634
1760,164669.83826564933
1761,144571.9755464007
1762,180826.97451609705
1763,185614.65704291893
1764,113994.47219854304
1765,171964.95468054642
1766,191683.78711486183
1767,231955.14241369942
1768,141403.31605171112
1769,178817.83207539568
1770,155644.80023339187
1771,127623.89375651685
1772,137072.56427303635
1773,130397.71403742688
1774,142566.8381803591
1775,140533.62582671305
1776,127310.67324852668
1777,103939.62342201594
1778,136235.94312643117
1779,116598.76618515435
1780,179047.24561771413
1781,127174.90215567635
1782,86914.71946390314
1783,148501.35592464256
1784,106560.25868558654
1785,123677.78294771262
1786,142150.77356712738
1787,169926.815421261
1788,58858.74700688362
1789,99605.5259114719
1790,77145.93271183707
1791,181322.63793195886
1792,161832.7285132193
1793,131506.1362032705
1794,155414.9037801778
1795,133280.776615223
1796,133095.18098362838
1797,116563.5848637865
1798,119391.52238722016
1799,107302.62437387671
1800,122928.77429152442
1801,129482.9910672437
1802,140759.61590636105
1803,147194.60434191354
1804,135916.41945218437
1805,135617.17283937865
1806,126708.32690705346
1807,140624.3264867432
1808,124695.67185956598
1809,123494.46336111234
1810,135404.40446635644
1811,94279.54812726358
1812,100443.3860569557
1813,122635.51719082378
1814,91790.46280939685
1815,55952.819809188004
1816,99934.33951373359
1817,105075.6062220388
1818,146268.46932636015
1819,130105.54876311615
1820,52413.79529823596
1821,122789.05424663253
1822,155044.64053579612
1823,43571.95942864982
1824,131951.98700223936
1825,137283.89230409407
1826,105131.7109952519
1827,99421.07869225403
1828,138745.2244373042
1829,129921.12987626606
1830,143553.90636551418
1831,144207.4765516064
1832,75580.19503283333
1833,140526.9692383316
1834,119351.21362236589
1835,119011.18790834257
1836,127418.20445041932
1837,81488.48597488792
1838,132291.5764080296
1839,103013.38459925295
1840,141791.89488545686
1841,132454.67825429162
1842,90832.49201353815
1843,131802.13726817467
1844,139695.95353003737
1845,143254.69116059633
1846,154977.16163265496
1847,161186.072696731
1848,52258.40512389128
1849,111398.07352356042
1850,114869.73697565954
1851,155806.10639578805
1852,122411.55113548186
1853,122342.59956858633
1854,163426.84031922976
1855,149311.21407649847
1856,223539.45410120656
1857,136691.57822407474
1858,140722.59579008055
1859,125502.58695578002
1860,142383.5712647865
1861,124823.00656148267
1862,334896.76743124845
1863,308303.2900543032
1864,308413.19582414493
1865,350966.08769637253
1866,345250.8273522955
1867,230914.4568858763
1868,293804.20010864665
1869,207267.49874894568
1870,230812.50029560731
1871,258512.62861889164
1872,177886.42691718976
1873,235816.00873795722
1874,153280.12063378975
1875,202613.2353004024
1876,203325.5330041386
1877,212984.67289273915
1878,208542.96045062464
1879,128670.0069344683
1880,133052.34530959997
1881,249846.68895700408
1882,247403.29762026278
1883,188100.5747833729
1884,204862.560259327
1885,242402.9161345705
1886,297508.550464215
1887,213419.29773491656
1888,267856.04953587946
1889,175724.24352483117
1890,117816.92703931902
1891,132823.99951914084
1892,95156.46483628744
1893,123800.75792043605
1894,121132.12713485434
1895,132651.21531072183
1896,126306.70003079087
1897,108194.81969788912
1898,118523.92607980417
1899,164430.11774937727
1900,161891.69689557998
1901,169790.97457663174
1902,155351.17025966998
1903,216112.2976993204
1904,151027.35426089366
1905,209881.40785236724
1906,168109.82000691397
1907,214367.45998453326
1908,115544.69111306116
1909,133001.88710955332
1910,122938.98308130547
1911,229277.13966112424
1912,353554.6302140097
1913,144225.4916815515
1914,58025.20133413625
1915,304810.42581201304
1916,65467.014281351825
1917,253445.8024958904
1918,145294.04618900447
1919,178404.45346618423
1920,156486.04309005922
1921,377976.3687789578
1922,327267.35917961714
1923,234192.5296221237
1924,227260.71856380405
1925,193450.09529833577
1926,380121.7700932855
1927,134987.6052806179
1928,159959.97949606105
1929,125105.04723721703
1930,132237.16882652167
1931,139273.36873790354
1932,142803.10200834204
1933,188640.6388460623
1934,184735.97067658996
1935,174528.85023359375
1936,194385.49736268292
1937,187485.12814703266
1938,170474.33060729172
1939,237452.92999663638
1940,185784.143044996
1941,175083.0590131247
1942,185514.3992509265
1943,213196.07221901475
1944,354490.725541582
1945,398498.9895062358
1946,129662.03399712965
1947,315501.7403249552
1948,177690.39327692345
1949,249416.09060902274
1950,197628.0519092227
1951,246075.0527513053
1952,222834.06217073408
1953,171213.2662978326
1954,187759.07510772703
1955,135871.66329146997
1956,305256.58981420746
1957,157049.19438782742
1958,297778.41785360576
1959,146846.7652229778
1960,113220.98270084156
1961,119153.88512026194
1962,99838.84060658702
1963,108959.93555836893
1964,105151.709957373
1965,138217.5415201256
1966,138795.8095409511
1967,295471.41873366816
1968,419010.6650890227
1969,389800.1458898177
1970,407134.3343079017
1971,452026.22512414126
1972,375183.9380605538
1973,259586.50254016655
1974,334095.9921077967
1975,484895.44281731773
1976,273972.9912141449
1977,342420.55343669374
1978,334380.9636246546
1979,321823.18301665375
1980,196414.052836331
1981,348731.23804901674
1982,220605.82535558782
1983,202409.17157920785
1984,168550.756756699
1985,223197.98893527774
1986,206213.36412187267
1987,187174.31372106032
1988,175614.49154413622
1989,195581.52084476437
1990,208963.1976545731
1991,232276.60990748552
1992,217043.76493017003
1993,170219.51231204602
1994,226432.9352793553
1995,187612.60449384115
1996,247602.55699729317
1997,317195.19654175825
1998,311644.306154197
1999,267167.6264305675
2000,313251.32315669005
2001,272962.2930884359
2002,246203.09031652028
2003,259079.75043216866
2004,289548.9386128513
2005,228753.16555799663
2006,219071.72832191267
2007,251493.72210603315
2008,212750.49921105147
2009,200098.57692482386
2010,197165.1669550791
2011,143557.50200593486
2012,172243.224757696
2013,176739.41613123953
2014,187514.84621198033
2015,204434.78079635065
2016,189992.46170144112
2017,193623.11083667836
2018,116798.06591062754
2019,132120.6103256219
2020,99433.93171697344
2021,95806.38894448473
2022,190272.07671470914
2023,142096.36045551285
2024,258846.50663714798
2025,343094.38889260864
2026,170440.48532148014
2027,160085.33981318056
2028,154191.4332130136
2029,163569.694080298
2030,271917.69661476824
2031,237448.40282749408
2032,257615.4389170575
2033,258286.80049166907
2034,169399.76455412415
2035,222938.82254059744
2036,201233.39098583342
2037,205509.1980641045
2038,315044.5881204156
2039,228633.13210140436
2040,274019.28547406365
2041,301158.733473236
2042,208291.26439484974
2043,178649.11105149097
2044,177824.02626283187
2045,221297.97805785923
2046,145508.3013037144
2047,140999.34754453364
2048,143731.45030944928
2049,143945.1009881292
2050,174105.02382398598
2051,102311.60875540199
2052,117481.59207863633
2053,148518.62365490614
2054,95881.35847836321
2055,155923.14367678264
2056,152270.82229389346
2057,111937.00316752834
2058,216902.20806269167
2059,126810.32108382459
2060,168177.58244753617
2061,182076.1167900689
2062,125495.50609937467
2063,116510.00588387199
2064,135855.43413061718
2065,117592.35605316836
2066,161920.78030842703
2067,119197.13174536526
2068,145415.4353124643
2069,90726.77520715828
2070,118213.93912651709
2071,91600.37755125723
2072,146657.3065391309
2073,132957.05361894905
2074,190527.25933800582
2075,152990.68001511932
2076,116972.3494554299
2077,153581.22701018196
2078,123376.81310597583
2079,139113.30319676016
2080,114717.69125317065
2081,126626.74351181566
2082,114574.07154870321
2083,144589.26537718496
2084,108017.80840323123
2085,109176.5726268792
2086,120808.06908736772
2087,124882.77769713957
2088,99003.9643556637
2089,75345.53086247534
2090,126552.53473092472
2091,106995.9944734172
2092,122297.56489357854
2093,119052.10505843975
2094,107618.31712862925
2095,152117.94020475668
2096,84899.93047447104
2097,104172.32665871023
2098,151071.4659153958
2099,53147.598052256755
2100,74347.82027139822
2101,113966.25336580921
2102,134340.26730868424
2103,104102.80663300623
2104,144774.6250034971
2105,128938.04877418518
2106,63348.1168176846
2107,188350.45647135645
2108,115632.77276473587
2109,108173.89754496439
2110,133713.1613334671
2111,136042.72811511025
2112,135395.57850392934
2113,115222.86539369087
2114,125173.84826368264
2115,160376.66990847167
2116,115178.70569462144
2117,154808.38667605893
2118,128541.79220786743
2119,116672.49326676167
2120,116539.04260046328
2121,89066.59851872508
2122,120261.54417567974
2123,82245.95683107014
2124,160087.462216962
2125,127126.89881430463
2126,146307.22441856712
2127,160162.44158762362
2128,129864.00302193145
2129,91323.49811081261
2130,137213.3194528451
2131,142530.16449782485
2132,117430.28171299172
2133,120180.73551450155
2134,125400.0543945218
2135,96626.1552117815
2136,78132.05456946864
2137,101797.13356385734
2138,123731.5487729132
2139,154078.92176418344
2140,138631.9811875923
2141,171335.42224131883
2142,125123.0027598233
2143,143185.94996343437
2144,120989.94204683734
2145,135479.28334892678
2146,176639.50816225368
2147,135419.33145186308
2148,135984.89582333495
2149,153716.33141061582
2150,227911.55555587698
2151,121283.55148307132
2152,169468.6446854873
2153,160210.01025186462
2154,98902.18573418097
2155,150564.22443638544
2156,247406.27058944403
2157,233045.80272940377
2158,232483.88557460599
2159,210538.52326889592
2160,191383.19155878908
2161,237662.5738156064
2162,376253.71354948106
2163,339553.61071935884
2164,253144.989522376
2165,207264.02274462004
2166,162002.58031636322
2167,223977.52243068957
2168,190106.97308112937
2169,198023.05742653014
2170,213784.0768058177
2171,162349.3488123863
2172,133455.95133212663
2173,173400.0005055383
2174,220150.59007544376
2175,292861.32638307463
2176,315826.89445733343
2177,229746.98866326743
2178,217359.28735092553
2179,135496.84883749115
2180,213242.59201949587
2181,190731.20260045704
2182,222148.36691393485
2183,189278.17682802086
2184,116598.30487110981
2185,132180.36591956083
2186,150182.5898659423
2187,157217.00908729862
2188,158039.2852118673
2189,256945.40190357948
2190,81617.85998601929
2191,82245.82037807195
2192,82839.8876340392
2193,115325.63390157075
2194,103183.23859707707
2195,101264.74037269736
2196,102047.79517448673
2197,113860.14733798499
2198,157639.05524170742
2199,182171.3629861243
2200,150952.7387678391
2201,151215.36605457394
2202,214442.0026265894
2203,138171.07697151156
2204,171415.19598112078
2205,114933.94098289325
2206,136002.66069989683
2207,221784.44269790637
2208,267463.2148837117
2209,244782.5737932928
2210,122041.22154325849
2211,117668.51862872297
2212,120466.86212223048
2213,105588.50622085918
2214,132330.08740953793
2215,101042.69798337093
2216,141906.30019714587
2217,67797.13001084446
2218,71562.60004808758
2219,66013.53964768042
2220,68399.85002333758
2221,305650.6752798828
2222,273048.87237703457
2223,295523.37775425235
2224,216169.1893190297
2225,124392.2259126194
2226,186841.96813250185
2227,195586.5678420064
2228,269811.42326316895
2229,257827.18158802378
2230,154005.6708253809
2231,213073.45825439726
2232,181214.67847591013
2233,184823.62624836923
2234,250494.29104447443
2235,219989.26242319998
2236,264884.0008812196
2237,321805.39185651485
2238,202928.77960018555
2239,111664.99689567921
2240,158428.6488988406
2241,146507.1014512686
2242,123578.53978529855
2243,132156.60630517176
2244,106138.16183412941
2245,104868.80727094022
2246,141454.60950882093
2247,123133.90776282277
2248,126327.76590838435
2249,115762.73175759077
2250,128708.5526035985
2251,106916.55813260617
2252,189308.2981333081
2253,157091.80889319716
2254,185402.61613711188
2255,186654.68032732906
2256,178360.53850427124
2257,209323.72273562202
2258,158270.68654945315
2259,176051.73984985412
2260,167264.68725196167
2261,189865.49885760446
2262,213768.1442565118
2263,370526.8025174776
2264,473671.1935428471
2265,169874.56084107803
2266,319964.8012584278
2267,367902.65315908624
2268,425031.45127781044
2269,155163.41617367303
2270,209868.42098739787
2271,214089.75572671957
2272,194536.14433134015
2273,168817.55127373984
2274,189101.31082647791
2275,164475.0372974609
2276,190751.55645227272
2277,178916.99931543946
2278,153615.57693506905
2279,127664.21372839322
2280,124130.70105275286
2281,167443.1968366742
2282,190065.80666785873
2283,112271.59290941586
2284,114679.34181069373
2285,141854.20065794702
2286,122899.20008043098
2287,375331.9136921424
2288,277139.0145217355
2289,362027.9024353066
2290,452029.9461566079
2291,326882.91877437406
2292,438331.6360279772
2293,465763.2183998523
2294,389160.92806617176
2295,494415.272830057
2296,279946.83390838146
2297,347773.9217736468
2298,339680.2586085835
2299,332677.94369025883
2300,338006.42467690096
2301,322896.3251678023
2302,252502.94912107135
2303,240489.2340926449
2304,245282.09916189132
2305,197459.14238835938
2306,190967.0260021086
2307,201902.38409216804
2308,218811.5249581275
2309,293076.23626875354
2310,210669.46046427343
2311,202603.7784459942
2312,178787.30026195652
2313,172704.79349599805
2314,180882.55615434746
2315,184906.79947292642
2316,205544.468345326
2317,189946.10447632382
2318,181865.48699539097
2319,186210.04682076027
2320,186484.96025556335
2321,239525.0113057711
2322,182594.16769335765
2323,195653.12300349752
2324,192354.3085849056
2325,216172.06661913928
2326,183457.06920995176
2327,203109.04409981446
2328,224598.39286561243
2329,195953.71370751483
2330,187990.53697807447
2331,331487.0928073471
2332,393768.0263056438
2333,317649.3734499904
2334,252221.83986075193
2335,277519.3423185056
2336,300781.19784921856
2337,204397.00611830121
2338,273719.2777472901
2339,231206.84815880627
2340,416049.15660185984
2341,217649.7444538026
2342,241983.5180851994
2343,234764.9186857772
2344,229387.07748206175
2345,233823.00042795305
2346,214300.67496980136
2347,200017.31120799575
2348,245662.92259362072
2349,180234.61211886533
2350,325966.08819715783
2351,258708.98922563667
2352,253375.84871475204
2353,237613.52605883463
2354,143293.4380531212
2355,146559.92398486554
2356,152584.6733593205
2357,187330.16503532734
2358,195519.62775419638
2359,137256.45453457863
2360,117090.39604700642
2361,147194.53657761682
2362,259331.757661752
2363,139663.87125157248
2364,162099.29158044345
2365,221418.88304705205
2366,185699.58613688988
2367,215096.7588332358
2368,218819.90761188534
2369,212194.7580986051
2370,166497.4097946727
2371,165397.62496206682
2372,191812.26323044128
2373,274626.53683566843
2374,300633.7014101699
2375,242285.74703567024
2376,273801.64731357794
2377,326405.42990989814
2378,146208.5691460469
2379,201325.19434167686
2380,145144.39535703155
2381,168778.69126526333
2382,207449.6544088551
2383,207329.33011774623
2384,252711.63464957333
2385,166206.24769004007
2386,135735.6506897262
2387,135372.5140347382
2388,109434.96232195999
2389,118636.7114277039
2390,145004.8534176189
2391,146322.2852502678
2392,112414.88201586193
2393,172744.89789991657
2394,143366.2908871929
2395,210433.79155024185
2396,150816.10307677175
2397,223079.0711403999
2398,131885.87720228097
2399,67404.70732305488
2400,65785.70572507227
2401,121319.11283151283
2402,133930.1429346151
2403,147407.68215203928
2404,158096.5243669177
2405,155454.29804924733
2406,140016.19008274158
2407,123519.21363325871
2408,148063.38528156574
2409,117975.70897452795
2410,167343.18335107664
2411,113203.9681464404
2412,157724.6834724895
2413,126209.10437024244
2414,159855.2408759719
2415,132977.20323096923
2416,127691.04006306367
2417,131329.1366493193
2418,133634.66953624642
2419,120542.56025520738
2420,119239.2197833192
2421,141483.902897307
2422,108899.78113891782
2423,113916.26149485869
2424,163645.46244886948
2425,192040.90858538996
2426,130033.07355591409
2427,133625.0465642982
2428,180256.05476228765
2429,112441.687304699
2430,130992.66585940322
2431,108944.61469312002
2432,144064.7070229304
2433,145297.29192450317
2434,138963.09859081407
2435,149527.46183117863
2436,103402.5563952801
2437,101575.85361452367
2438,120017.16181299952
2439,104909.30444047449
2440,129439.55738551413
2441,92892.35912783103
2442,95352.60558581073
2443,125005.22661011922
2444,133798.85077331695
2445,92977.07504720539
2446,135440.9806688783
2447,181737.98478775457
2448,130315.89917139774
2449,120910.39342112465
2450,155251.2580828256
2451,121616.93076432467
2452,191781.72305933587
2453,95995.31910610858
2454,119336.06432237323
2455,122754.20201374621
2456,129582.89425067006
2457,137992.72194522154
2458,132292.41161438098
2459,108787.8848731304
2460,143196.47557702803
2461,130507.23256723165
2462,136571.56583154472
2463,124440.35396988006
2464,169729.6697548056
2465,146044.63276956315
2466,115519.44511915334
2467,132642.98091036346
2468,87070.32320700714
2469,82539.1695351722
2470,195938.2957005339
2471,212752.16334107614
2472,162053.54985416873
2473,112975.16815920167
2474,75051.33729630953
2475,215416.4247289159
2476,114375.0813080162
2477,120249.04394486788
2478,154064.17720897228
2479,102677.84457395705
2480,164139.3250519394
2481,122106.14326550139
2482,119854.96389177606
2483,110969.70103830518
2484,126772.1887091352
2485,124636.59526059784
2486,148851.01181275447
2487,159618.90929880997
2488,163755.7689117243
2489,156755.6333435072
2490,140277.52690022046
2491,98997.85943883231
2492,188818.38223571397
2493,155251.10488442407
2494,153317.78943132432
2495,89315.70857753252
2496,222062.35282729252
2497,156361.82926911986
2498,105543.96725151913
2499,84322.15548700951
2500,120849.85646190816
2501,134473.9105363229
2502,142070.54662337064
2503,96058.87877879612
2504,182551.33572653576
2505,220712.1434953487
2506,253125.05276269178
2507,273112.0365597541
2508,254428.48546024063
2509,218733.6963956332
2510,218793.1200325085
2511,175205.26292446154
2512,211735.7049169683
2513,216363.29476655545
2514,252070.46270888057
2515,148673.9117880643
2516,179993.76263610847
2517,149926.98840025393
2518,157344.85499601034
2519,237336.3102224773
2520,222521.60185437126
2521,189794.12678694996
2522,226783.9802161675
2523,121987.75446286825
2524,135404.88793596285
2525,148213.34775412802
2526,135998.90154423853
2527,119697.47989148417
2528,127481.21062586136
2529,133108.21529846726
2530,128373.09985931742
2531,257085.1870182474
2532,228064.59411736915
2533,198989.6202143425
2534,242403.89737805742
2535,294190.0931258671
2536,230819.15467520032
2537,247978.42416918164
2538,186395.8795484388
2539,191502.53855208377
2540,180807.30311831567
2541,184518.03299579356
2542,164095.40005154215
2543,118469.74462456863
2544,118619.79732571822
2545,135588.19067419553
2546,122339.64768310206
2547,142222.35727987337
2548,154969.0435529907
2549,156643.8616368067
2550,826223.0132023641
2551,140151.24179761883
2552,131358.4779048496
2553,76474.63816233742
2554,95575.76428441684
2555,123932.81812010672
2556,99330.09488883379
2557,107287.55421884732
2558,155303.67702167193
2559,135302.10152740031
2560,155642.86558998036
2561,149703.20904393925
2562,142052.7181601391
2563,155560.7815421373
2564,197333.00961195445
2565,134135.74094292117
2566,151237.07186545068
2567,140434.61737985638
2568,207313.92276818273
2569,232710.24623303817
2570,120065.05055311637
2571,187230.5444405135
2572,153908.7433594435
2573,234939.5860024058
2574,279763.6202248637
2575,134116.22342328218
2576,118201.87366661109
2577,139334.04119207247
2578,85035.31300285202
2579,66645.13000422345
2580,85455.79864555837
2581,97822.68893698645
2582,102368.38830759
2583,270096.82147207094
2584,178882.80231132044
2585,192497.50376240455
2586,221164.6468279447
2587,203506.1581871293
2588,140001.9549692813
2589,150662.0582742587
2590,205654.41747847112
2591,224258.87502121323
2592,208593.9285155196
2593,254019.4461750684
2594,191366.82396702125
2595,208797.30986549048
2596,292864.08914889547
2597,186434.84796376765
2598,281003.13027028466
2599,338722.1209430027
2600,150162.57166385686
2601,144887.96376705242
2602,84857.60810260689
2603,93215.48068099144
2604,92713.50402293888
2605,83297.58836090381
2606,141268.65741229214
2607,219164.02179166314
2608,203231.58129599167
2609,174667.7938838559
2610,109138.11859240849
2611,122627.02630492861
2612,154785.1289075005
2613,132579.62763358286
2614,126282.20658952724
2615,156236.14188224502
2616,143118.34567357422
2617,182471.95336943516
2618,209930.17581811524
2619,199511.82008746115
2620,193079.38614962768
2621,177204.2633061362
2622,184774.2989012604
2623,241819.86951813893
2624,288548.9647084328
2625,270209.77776218636
2626,176626.66965234172
2627,163492.28599919527
2628,466376.0066735799
2629,490602.8825943449
2630,371582.43316577375
2631,473058.14327389986
2632,404311.0705504295
2633,315667.70517606224
2634,429055.87291240226
2635,163232.43403027297
2636,179122.24198294128
2637,183990.91410832232
2638,256835.3795011786
2639,191061.2314816745
2640,158692.0926186087
2641,106401.29206841592
2642,193876.90690452376
2643,106687.69833419325
2644,118521.5127972582
2645,112654.65455620235
2646,96329.8566487318
2647,107877.09391526006
2648,141628.57787175014
2649,159386.99327335198
2650,139399.3690362172
2651,136063.11960468994
2652,390092.93400001305
2653,248353.0079178465
2654,247227.4568195299
2655,399253.74347680714
2656,320719.901597296
2657,354150.47741760476
2658,306466.0124730794
2659,305120.89829119475
2660,365470.88774888363
2661,363040.2156748116
2662,374615.96505192027
2663,289059.0992618101
2664,279804.6977398814
2665,339627.0915223283
2666,283317.07576464576
2667,172082.78317554225
2668,179216.68587704742
2669,182801.82500874772
2670,272958.91302202275
2671,189781.67854648008
2672,195229.47466843837
2673,198018.26528605956
2674,191323.7996219519
2675,169920.18745316713
2676,197163.9300466193
2677,197813.46236664607
2678,251268.38594938588
2679,277698.5631863185
2680,285205.90246283216
2681,399147.95972458227
2682,312417.372040618
2683,507743.3274280417
2684,316982.98095002567
2685,324881.8199043361
2686,245249.6279034558
2687,314839.978223516
2688,214424.8369281619
2689,206908.84516855297
2690,408537.99209469487
2691,187226.67643935277
2692,142546.1320304684
2693,202384.6737960219
2694,141399.56480675947
2695,194156.46194304057
2696,186040.84659575837
2697,185848.03585462534
2698,192739.34814081306
2699,171879.68739421052
2700,153243.77997235494
2701,153335.5999954464
2702,110855.18971935948
2703,133421.67988791838
2704,140491.18756589785
2705,110659.82114202969
2706,114656.56018715103
2707,123899.28076405762
2708,129737.75922648088
2709,104115.85455563782
2710,126195.60121595116
2711,256865.60095032555
2712,370333.6728877165
2713,169971.60646376573
2714,155422.25739005755
2715,166669.608963396
2716,148105.5613399108
2717,193366.7598620916
2718,219142.189207532
2719,151865.49167864947
2720,172806.65585531289
2721,126176.03259345067
2722,153490.6378929481
2723,142968.42183068098
2724,120483.43521807213
2725,128115.39788728618
2726,150518.7901906867
2727,168249.69905932128
2728,182185.42801400527
2729,151530.65280430345
2730,147106.22528459222
2731,134111.65357890978
2732,135988.00217084584
2733,160755.969429572
2734,142759.31457536065
